-0.000005 	 0.000000
-0.000000 	 -0.000001
-0.000001 	 -0.000000
-0.000003 	 -0.000005
-0.000001 	 0.000000
0.000002 	 -0.000001
-0.000003 	 -0.000003
0.000005 	 0.000002
-0.000003 	 0.000000
0.000005 	 0.000002
0.000001 	 0.000001
-0.000003 	 0.000001
-0.000000 	 0.000002
0.000006 	 -0.000003
0.000005 	 -0.000001
0.000000 	 -0.000001
0.000003 	 -0.000004
-0.000003 	 -0.000001
0.000002 	 -0.000002
-0.000003 	 0.000001
0.000002 	 -0.000001
-0.000002 	 -0.000000
-0.000000 	 0.000003
0.000001 	 -0.000001
-0.000001 	 -0.000000
-0.000003 	 0.000789
0.000001 	 -0.000002
-0.000002 	 -0.000002
-0.000003 	 -0.000003
0.000000 	 -0.000000
0.000000 	 -0.000002
-0.000001 	 -0.000002
0.000003 	 0.000001
0.000000 	 -0.000001
0.000003 	 -0.000001
0.000001 	 -0.000001
-0.000008 	 -0.000000
-0.000006 	 -0.000001
0.000007 	 -0.000002
0.000008 	 -0.000000
-0.000001 	 -0.000001
-0.000003 	 -0.000002
-0.000000 	 -0.000001
-0.000003 	 0.000000
0.000001 	 -0.000001
0.000000 	 -0.000002
-0.000000 	 -0.000000
0.000002 	 -0.000002
0.000002 	 -0.000002
-0.000001 	 -0.000001
0.000002 	 -0.001236
0.000001 	 -0.000001
-0.000001 	 -0.000002
-0.000000 	 0.000002
0.000002 	 -0.000000
-0.000002 	 -0.000001
0.000002 	 0.000000
-0.000001 	 -0.000002
0.000003 	 -0.000001
-0.000002 	 -0.000004
0.000000 	 -0.000001
-0.000005 	 -0.000001
-0.000006 	 -0.000004
0.000001 	 0.000002
0.000004 	 0.000000
-0.000001 	 0.000001
-0.000005 	 0.000002
0.000003 	 0.000000
-0.000005 	 0.000002
0.000003 	 -0.000003
-0.000002 	 -0.000001
0.000001 	 0.000000
0.000003 	 -0.000005
0.000001 	 -0.000001
0.000000 	 -0.000001
0.000005 	 0.001133
0.000000 	 0.000001
0.000001 	 0.000000
0.000003 	 0.000005
0.000002 	 -0.000000
-0.000002 	 0.000001
0.000003 	 0.000002
-0.000005 	 -0.000002
0.000003 	 -0.000000
-0.000005 	 -0.000002
-0.000001 	 -0.000001
0.000002 	 -0.000001
-0.000000 	 -0.000002
-0.000005 	 0.000004
-0.000004 	 0.000001
-0.000000 	 0.000001
-0.000003 	 0.000004
0.000004 	 0.000001
-0.000002 	 0.000002
0.000003 	 -0.000001
-0.000002 	 0.000001
0.000002 	 0.000000
0.000001 	 -0.000003
-0.000001 	 0.000001
0.000001 	 0.000000
0.000003 	 -0.000211
-0.000001 	 0.000002
0.000002 	 0.000002
0.000003 	 0.000003
-0.000000 	 0.000000
-0.000000 	 0.000002
0.000001 	 0.000002
-0.000004 	 -0.000001
0.000001 	 0.000001
-0.000003 	 0.000001
-0.000001 	 0.000000
0.000008 	 0.000000
0.000006 	 0.000001
-0.000007 	 0.000002
-0.000008 	 0.000000
0.000001 	 0.000001
0.000002 	 0.000002
0.000001 	 0.000001
0.000003 	 0.000000
-0.000000 	 0.000002
-0.000000 	 0.000002
0.000001 	 0.000000
-0.000002 	 0.000002
-0.000002 	 0.000002
0.000001 	 0.000001
-0.000002 	 0.000299
-0.000001 	 0.000001
0.000002 	 0.000002
0.000000 	 -0.000002
-0.000001 	 0.000000
0.000001 	 0.000001
-0.000002 	 -0.000000
0.000001 	 0.000001
-0.000003 	 0.000001
0.000002 	 0.000004
-0.000000 	 0.000001
0.000006 	 0.000001
0.000007 	 0.000003
-0.000002 	 -0.000001
-0.000005 	 -0.000000
0.000001 	 -0.000000
0.000005 	 -0.000001
-0.000003 	 -0.000000
0.000005 	 -0.000002
-0.000003 	 0.000003
0.000001 	 0.000001
-0.000001 	 0.000000
-0.000003 	 0.000005
-0.000002 	 0.000001
-0.000000 	 0.000002
-0.000005 	 0.000297
-0.000001 	 -0.000001
-0.000001 	 0.000000
-0.000003 	 -0.000005
-0.000002 	 0.000000
0.000002 	 -0.000001
-0.000004 	 -0.000003
0.000005 	 0.000002
-0.000004 	 0.000000
0.000005 	 0.000003
0.000001 	 0.000001
-0.000001 	 0.000001
0.000001 	 0.000003
0.000005 	 -0.000004
0.000003 	 -0.000001
0.000000 	 -0.000001
0.000003 	 -0.000003
-0.000003 	 -0.000002
0.000003 	 -0.000002
-0.000003 	 0.000001
0.000002 	 -0.000001
-0.000002 	 -0.000000
-0.000001 	 0.000003
0.000001 	 -0.000001
-0.000001 	 0.000000
-0.000004 	 0.000197
0.000001 	 -0.000002
-0.000002 	 -0.000002
-0.000003 	 -0.000003
-0.000000 	 -0.000000
0.000000 	 -0.000002
-0.000002 	 -0.000002
0.000004 	 0.000001
-0.000001 	 -0.000001
0.000004 	 -0.000001
0.000001 	 -0.000000
-0.000008 	 0.000000
-0.000005 	 -0.000001
0.000007 	 -0.000002
0.000008 	 -0.000000
-0.000001 	 -0.000001
-0.000001 	 -0.000002
-0.000001 	 -0.000001
-0.000002 	 -0.000000
-0.000000 	 -0.000001
0.000001 	 -0.000002
-0.000001 	 -0.000000
0.000002 	 -0.000001
0.000002 	 -0.000002
-0.000001 	 -0.000001
0.000001 	 -0.000702
0.000001 	 -0.000001
-0.000002 	 -0.000002
-0.000001 	 0.000001
0.000001 	 -0.000000
-0.000001 	 -0.000001
0.000002 	 -0.000000
-0.000000 	 -0.000001
0.000003 	 -0.000001
