0.000006 	 0.000000
-0.000004 	 0.000001
0.000000 	 0.000001
-0.000001 	 -0.000000
-0.000002 	 -0.000001
-0.000001 	 0.000001
0.000000 	 -0.000004
-0.000000 	 -0.000001
0.000003 	 0.000002
-0.000002 	 -0.000000
0.000001 	 0.000001
-0.000003 	 0.000001
-0.000001 	 -0.000001
-0.000003 	 -0.000001
0.000002 	 -0.000004
0.000001 	 0.000001
-0.000001 	 -0.000003
0.000002 	 0.000001
0.000002 	 -0.000000
-0.000002 	 -0.000001
0.000004 	 -0.000001
0.000003 	 -0.000001
0.000001 	 0.000003
0.000003 	 0.000003
0.000002 	 0.000001
-0.000004 	 -0.000622
-0.000000 	 -0.000002
-0.000002 	 0.000003
-0.000003 	 0.000003
-0.000001 	 -0.000002
-0.000002 	 -0.000000
-0.000000 	 0.000002
-0.000002 	 -0.000002
-0.000002 	 0.000000
-0.000000 	 -0.000003
-0.000001 	 -0.000002
0.000002 	 -0.000004
0.000002 	 0.000001
0.000001 	 -0.000002
0.000003 	 0.000003
-0.000002 	 0.000002
0.000001 	 -0.000001
-0.000001 	 0.000001
-0.000002 	 0.000001
-0.000001 	 -0.000005
0.000001 	 0.000001
0.000001 	 0.000001
-0.000002 	 -0.000003
0.000001 	 -0.000001
0.000002 	 0.000001
-0.000006 	 -165375000.001420
0.000006 	 -0.000001
0.000002 	 -0.000000
-0.000001 	 -0.000002
0.000004 	 0.000001
0.000003 	 0.000002
-0.000003 	 0.000003
0.000002 	 -0.000000
0.000000 	 -0.000001
-0.000001 	 0.000002
0.000001 	 -0.000003
0.000004 	 0.000003
-0.000002 	 0.000002
0.000002 	 0.000001
-0.000003 	 0.000003
-0.000001 	 -0.000001
0.000001 	 0.000002
-0.000000 	 0.000000
-0.000003 	 0.000001
0.000002 	 0.000001
-0.000003 	 0.000001
-0.000005 	 0.000001
-0.000001 	 -0.000003
-0.000001 	 -0.000001
-0.000006 	 -0.000001
0.000004 	 -0.001630
0.000001 	 0.000001
0.000001 	 -0.000001
0.000002 	 -0.000004
0.000002 	 0.000001
0.000001 	 0.000002
-0.000001 	 -0.000004
0.000003 	 0.000001
0.000003 	 0.000002
-0.000002 	 0.000000
0.000003 	 0.000001
-0.000002 	 0.000004
-0.000002 	 -0.000002
-0.000001 	 0.000001
-0.000001 	 -0.000003
0.000001 	 -0.000002
-0.000000 	 -0.000002
0.000003 	 -0.000000
0.000002 	 -0.000002
0.000001 	 0.000002
0.000003 	 0.000000
0.000000 	 -0.000001
0.000003 	 0.000003
0.000002 	 0.000003
-0.000001 	 -0.000000
0.000002 	 -0.001922
-0.000004 	 0.000001
-0.000004 	 0.000002
-0.000001 	 0.000001
-0.000003 	 -0.000001
-0.000005 	 -0.000001
0.000002 	 -0.000003
-0.000002 	 0.000000
-0.000002 	 0.000001
-0.000000 	 -0.000004
0.000001 	 0.000001
-0.000003 	 -0.000002
0.000001 	 -0.000003
0.000000 	 -0.000002
0.000003 	 -0.000000
-0.000000 	 0.000001
0.000002 	 -0.000002
-0.000001 	 0.000002
-0.000000 	 -0.000000
-0.000001 	 -0.000003
0.000002 	 0.000001
0.000003 	 -0.000001
0.000001 	 -0.000001
0.000002 	 0.000001
0.000005 	 0.000001
-0.000005 	 0.001478
0.000003 	 -0.000000
-0.000000 	 0.000000
-0.000001 	 0.000001
0.000003 	 0.000001
-0.000000 	 0.000000
-0.000001 	 0.000003
-0.000000 	 -0.000000
-0.000003 	 -0.000001
0.000001 	 -0.000000
-0.000001 	 -0.000001
0.000002 	 -0.000001
0.000001 	 0.000001
0.000004 	 0.000000
-0.000001 	 0.000005
-0.000002 	 -0.000000
0.000001 	 0.000003
-0.000003 	 0.000001
-0.000003 	 0.000001
0.000002 	 -0.000001
-0.000003 	 0.000002
-0.000004 	 0.000000
-0.000001 	 -0.000003
-0.000002 	 -0.000001
-0.000003 	 0.000000
0.000000 	 0.000856
0.000002 	 0.000002
0.000001 	 -0.000003
0.000004 	 -0.000004
0.000004 	 0.000003
0.000002 	 0.000001
-0.000001 	 -0.000001
0.000003 	 0.000002
0.000001 	 0.000000
0.000000 	 0.000002
0.000003 	 0.000001
-0.000001 	 0.000004
-0.000003 	 -0.000001
0.000001 	 0.000003
-0.000003 	 -0.000001
0.000002 	 -0.000002
-0.000001 	 0.000001
0.000001 	 -0.000000
0.000001 	 -0.000002
0.000002 	 0.000005
-0.000002 	 0.000000
-0.000002 	 -0.000000
0.000002 	 0.000002
-0.000001 	 0.000001
-0.000003 	 -0.000002
0.000005 	 0.001843
-0.000005 	 0.000002
-0.000002 	 -0.000000
0.000001 	 -0.000000
-0.000003 	 -0.000000
-0.000003 	 -0.000001
0.000003 	 -0.000004
-0.000001 	 0.000002
0.000000 	 0.000000
-0.000000 	 -0.000002
0.000001 	 0.000003
-0.000004 	 -0.000001
0.000002 	 -0.000003
-0.000002 	 0.000000
0.000000 	 -0.000004
0.000003 	 0.000000
0.000000 	 -0.000001
0.000000 	 0.000000
0.000003 	 -0.000002
-0.000001 	 -0.000000
0.000002 	 -0.000001
0.000005 	 -0.000003
0.000003 	 0.000003
0.000001 	 0.000003
0.000004 	 -0.000001
-0.000003 	 -0.000770
-0.000002 	 -0.000001
-0.000002 	 0.000000
-0.000002 	 0.000003
-0.000003 	 -0.000000
-0.000002 	 -0.000002
0.000001 	 0.000003
-0.000003 	 -0.000001
-0.000004 	 -0.000002
0.000002 	 -0.000002
-0.000003 	 -0.000000
0.000001 	 -0.000005
0.000003 	 0.000001
0.000001 	 -0.000001
0.000001 	 0.000002
-0.000002 	 0.000001
0.000001 	 0.000001
-0.000004 	 0.000000
-0.000001 	 0.000001
-0.000000 	 -0.000003
-0.000002 	 -0.000000
0.000001 	 -0.000000
-0.000002 	 -0.000002
-0.000001 	 -0.000001
0.000002 	 0.000000
-0.000004 	 -0.000011
0.000004 	 -0.000001
0.000003 	 -0.000002
0.000001 	 -0.000001
0.000003 	 0.000001
0.000003 	 -0.000000
-0.000001 	 0.000003
0.000000 	 0.000001
0.000001 	 -0.000002
0.000001 	 0.000003
0.000000 	 -0.000001
0.000002 	 0.000001
0.000000 	 0.000001
0.000001 	 0.000003
-0.000004 	 0.000000
0.000001 	 -0.000002
-0.000001 	 0.000004
-0.000001 	 -0.000001
-0.000001 	 -0.000001
0.000002 	 0.000004
-0.000004 	 -0.000000
-0.000003 	 0.000001
-0.000000 	 -0.000000
-0.000004 	 -0.000002
-0.000005 	 -0.000001
0.000003 	 -0.001234
-0.000002 	 -0.000000
0.000001 	 -0.000002
0.000002 	 -0.000002
-0.000002 	 -0.000000
0.000002 	 -0.000000
0.000001 	 -0.000003
0.000001 	 0.000001
0.000003 	 -0.000000
-0.000001 	 0.000001
0.000001 	 0.000001
-0.000001 	 0.000001
0.000000 	 -0.000001
-0.000004 	 0.000001
-0.000001 	 -0.000005
0.000004 	 -0.000001
-0.000001 	 -0.000002
0.000003 	 -0.000002
0.000004 	 -0.000001
-0.000001 	 0.000003
0.000002 	 -0.000002
0.000003 	 -0.000002
0.000002 	 0.000004
0.000002 	 0.000001
0.000003 	 -0.000001
0.000002 	 -0.001971
-0.000005 	 -0.000000
-0.000001 	 0.000002
-0.000002 	 0.000003
